,site,n,d18O,d2H,a,b,theta,area,intersect_area,perc overlap,koppen,clim
182,SAfricaPrec_02,96,-2.6729902496253124,-9.059326194949758,7.453143418426448,29.213119233491213,-0.2405345510062074,682.919050503,227.750236028,0.333495215663,Csb,C
183,SAfricaPrec_02,108,-2.7673286621429645,-9.640557798254346,3.597877103618873,20.086570888000256,-0.026842461533041075,226.675437628,191.620472399,0.845351725818,Csb,C
184,SAfricaPrec_02,108,-2.727343601602642,-9.167465273486574,7.0607347287053,116.05403224706187,-0.07721788613363965,2570.16992052,715.789099607,0.278498745897,Csb,C
185,SAfricaPrec_02,108,-2.7808023175084364,-9.979627458501975,8.17750691765048,52.1006571954623,0.24549907886992436,1336.33798975,312.764893025,0.234046248348,Csb,C
186,SAfricaPrec_02,108,-2.617055912670293,-9.609939968457093,5.634245485385209,120.90779858131101,-0.08546256364442133,2136.69453081,574.172570666,0.268720007651,Csb,C
187,SAfricaPrec_02,108,-2.6846122926073663,-9.593556516589715,7.747399429645395,150.03797187165526,0.10560851156591775,3645.93704098,748.982894705,0.205429464712,Csb,C
188,SAfricaPrec_02,108,-2.7218477706047226,-9.947359729060775,2.9381689801088666,12.013791195147519,-0.0646987803176322,110.715636819,105.590999065,0.953713514172,Csb,C
189,SAfricaPrec_02,108,-2.9097921355079053,-9.462730279050398,15.833843010661695,63.97001139353186,0.5384460800710027,3176.98143333,310.673597337,0.097788924442,Csb,C
190,SAfricaPrec_02,108,-2.552086092395736,-8.723234201657982,4.951423755593308,56.53675284735131,-0.09609806293488336,878.036585437,384.382352287,0.437774870276,Csb,C
191,SAfricaPrec_02,108,-2.662797189499476,-8.607215184164009,2.901034901602233,20.829813590441802,0.015495988927327647,189.535050151,185.241215271,0.977345430958,Csb,C
192,SAfricaPrec_02,108,-2.555235506829688,-8.732939330848303,2.940593438866539,94.11578295158844,0.034508243709745944,868.058367862,698.352035108,0.804498938047,Csb,C
193,SAfricaPrec_02,120,-2.803832304726098,-9.965766867302337,4.836967076543254,61.496517785390324,0.007193518465644493,932.987747127,625.055571914,0.669950461663,Csb,C
194,SAfricaPrec_02,120,-2.734930950917566,-8.67230819528477,6.4474787826170825,13.885722378675297,-0.02384724221442403,280.808605835,145.163961805,0.516949832694,Csb,C
195,SAfricaPrec_02,120,-2.669843836264902,-9.56098168768788,5.512074591750789,29.538610774210152,0.13025788484543568,510.689331187,260.423870483,0.509945782259,Csb,C
196,SAfricaPrec_02,120,-3.018366755623429,-9.431764655819666,36.2481334416052,172.17627892856132,0.49458621804682446,19575.4129805,770.966827565,0.0393844476402,Csb,C
197,SAfricaPrec_02,120,-2.574048345502898,-8.694175662046524,3.243826144749428,17.005822317933337,0.08981400227899429,173.024526715,150.42731901,0.869398817995,Csb,C
198,SAfricaPrec_02,120,-2.7229277109033423,-9.644561268161603,3.4322318334772324,115.1768493150319,-0.00659577448595858,1239.91977313,1000.25128168,0.806706452588,Csb,C
199,SAfricaPrec_02,120,-1.354152487159827,-6.683698806852776,23.05521915285334,725.5480494277555,-0.06415573384058185,52467.147817,2575.84461569,0.049094428092,Csb,C
