,site,m,mse,b,bse,inv_condnum,res_var,n,lat,lon,elev,proj,d2Hstd,d18Ostd,dexstd,Pstd,Tstd,Pstd_sub,Tstd_sub,d18O_min,d18O_max,dex_min,dex_max,koppen,clim
660,isomap_10042,7.400838033415617,0.10444793550600048,4.881723313537841,1.233044110169641,0.0329024153083,17.2758396087,55.0,36.774,-103.9755,2205.0,76.0,35.487112105510235,4.804439185250252,4.8003302266811545,31.547046297310736,7.996079442792851,32.324780841502545,7.63337097095571,-20.491025892747615,-3.6914322298257027,17.814346764710685,6.430408672539538,BSk,B
664,isomap_10046,7.754988078208755,0.05034835554349321,10.957287235405632,0.5271821279645225,0.028702501452,1.99402520996,60.0,42.73367,-76.65583,249.0,76.0,25.911825036115765,3.3429956556911176,1.5444256068073001,34.006952764692684,9.47617182453849,35.86318888549625,9.908150044763746,-16.991917781447306,-5.359305082238428,15.317056049295093,12.032693922752976,Dfb,D
665,isomap_10047,7.445374200910087,0.10636464133609004,8.045038825971904,1.2002384279677865,0.0288070333201,12.8375662188,61.0,42.293,-79.39117,488.0,76.0,28.816217539289433,3.8791481581578013,3.954930617765428,35.40411723322683,9.247683564771606,38.392574192588675,9.327982780379422,-17.48514342685265,-4.377234238882609,18.18863086730962,8.589820650152783,Dfb,D
666,isomap_10048,8.124025679584893,0.03700389480290809,15.567686215869488,0.3176300950568601,0.0377594042675,0.789122222651,59.0,41.3505,-74.0425,201.0,76.0,24.22198701042258,2.9823192807387793,0.9028888944029084,51.13525633276439,9.15169153824806,52.99133755451035,9.361686281972123,-14.561639480840384,-4.640819846807619,13.883767806096639,14.120888109643497,Dfa,D
667,isomap_10049,7.980711703387295,0.014350970177027656,13.244386055479572,0.1392214732262963,0.0433927688885,0.269254415831,63.0,39.7928,-81.5311,276.0,76.0,34.23866188157683,4.290361060817979,0.4887495340095319,38.336776671731684,8.945998762276975,37.15701673827894,8.966324459046794,-20.241809183640918,-3.7337293167345025,13.64436045206564,13.11820651208834,Cfa,C
669,isomap_10050,7.5761605687984614,0.018569186532735166,7.7880203085965345,0.13230886872745626,0.0580940112852,0.254299080033,61.0,36.80317,-98.20033,345.0,76.0,23.912784493958362,3.156539571280529,1.417162325600787,53.92121082839917,9.439960700268314,56.397682931479544,8.781703721407832,-13.813404137926891,-1.8951306917050688,13.624714999335731,8.636931115866863,Cfa,C
670,isomap_10051,8.774251397751618,0.23953285159926585,15.714980693904803,1.4840281467948397,0.0535533647559,18.3180466849,64.0,34.97467,-97.5195,331.0,76.0,19.818460725741613,2.2850791753647273,4.3378997741756065,49.65137269883877,8.69017091314411,48.72693109902971,7.98559687721022,-11.10887097270341,-2.5021573800821915,9.169850267093757,13.75226433006058,Cfa,C
671,isomap_10052,7.642539193726735,0.06869794368394151,7.920057657442198,0.6201794714933623,0.0478407914554,5.719258966,60.0,36.58783,-101.61717,999.0,76.0,31.375072144055487,4.109169690776022,2.6591291859548014,32.83682110650867,9.196003530508644,32.184914980580956,8.985953815675467,-18.370149579459458,-2.358659125716099,14.646073797958925,8.735131480009732,BSk,B
672,isomap_10053,7.890955339709856,0.20703731047292886,8.944164725249754,1.6002992896129233,0.0284478704201,9.88674812192,58.0,44.38467,-123.60917,104.0,76.0,14.723313553646308,1.881091537282271,2.9217658790267946,106.13040174995743,4.758435006185502,77.6411257964819,4.78762068921755,-10.958739634595224,-3.9895210967180232,10.598598498721202,10.327189887153075,Csb,C
673,isomap_10054,8.193789497708828,0.2517625378965773,10.105292343044507,2.4670854112676563,0.0199802938333,19.1640366838,65.0,44.208,-122.252,436.0,76.0,17.000004627595185,2.1026491942678756,4.085370759584411,79.33963605214106,6.284953300072608,59.633494534400825,6.309438142099171,-13.81369925812994,-5.673530132885544,9.298975470490072,4.272963441824111,Csb,C
674,isomap_10055,7.697613530788392,0.17456135226303257,3.100514260145848,2.4759642191232567,0.0150833636899,23.6456419924,64.0,45.22133,-118.50683,1253.0,76.0,24.637511161961257,3.2212859260881133,4.616796554606917,22.038905602271992,7.561847641251237,19.954330804053786,7.591810648449415,-20.520624242866297,-7.624853860961468,10.705565399378532,1.91721408408945,Csb,C
675,isomap_1005500,7.75698104434311,0.0901862371766732,6.906214207357987,0.7381953503316089,0.0285995257605,8.22818070424,198.0,54.5283,11.0603,3.0,20.0,16.19986279371685,2.099789972054864,2.739468153996043,24.788980305601136,6.145329743868388,24.992362394055945,6.121491911526509,-13.398,-3.7699999999999996,9.883999999999995,6.4,Cfb,C
