,lat,lon,cam2_m,cam2_b,cam5_m,cam5_b,echam5_m,echam5_b,gissE_m,gissE_b,HadAM3_m,HadAM3_b,isoGSM_m,isoGSM_b,lmdz_m,lmdz_b,miroc_m,miroc_b
477,24.12,120.68,8.468553218613886,13.180162288430763,8.088733458080396,11.688160291800322,8.638564138198529,14.190454324775713,8.611761171598928,13.481399212325877,9.074210181035248,20.450554892616637,8.80203680220991,14.88923317215503,11.212442437031413,21.652659521285834,8.932210995629806,14.377306297964722
480,23.99,120.69,8.46481787067626,13.16169155583799,8.058067574336931,11.183591391984416,8.431001499141603,13.1314326225683,8.580472350122525,15.143281500186866,8.990566621405618,18.40081720689904,8.900857449277993,14.909954107761816,11.169276793138412,21.537534062747206,8.9317784065525,14.37696779172947
485,46.7606,-117.1847,8.239512189347987,11.948884829740342,7.5656570733647195,2.5458533063201423,7.731286584717502,4.888441648788675,8.121190267660953,8.793956041464297,8.141565492792452,6.512250075311861,8.17480319189803,11.007787549115616,8.070852438196196,6.95411358901444,8.220194567817373,9.907156129497958
486,45.5694,-122.21,8.055831536119447,9.380389941740466,7.6055322693783225,4.053037246700016,7.81768732405367,7.226720228685565,8.552316368456111,11.879081867284603,9.008674080519848,16.439981813640948,7.82619322842452,7.156398915864588,8.241152319154306,9.40161073345874,8.326052798856024,10.591048085998192
487,46.7582,-122.1243,8.050885538089101,9.341123768369581,7.626820671688513,3.9616025238787835,7.849980475520016,7.369871072625167,8.496094967015503,11.221524607757408,8.931971168426905,15.352583284736667,7.727018438741238,6.08263941264779,8.199838921770622,8.683422199744987,8.326303150751587,10.602907279662887
489,29.03,107.18,8.532250116460807,17.62389025354417,8.375917655775774,20.342242169785244,9.05937964526533,20.26834426658617,8.381918775962165,16.88524818839217,9.3664371162532,29.87095484327391,9.13515571101878,23.78592131526678,9.701395779766706,20.30738381153513,8.674028229914416,15.56974950908527
490,78.91666667,11.93333333,7.720830841668114,6.312303687104519,7.5409458509076,1.5136002185494104,7.52318616199349,3.0033386915913285,7.174409865643888,-0.021704421761096545,7.081247148523787,-1.9324632006286908,7.083168818762298,-0.20114431477663208,7.184492962064307,-1.9439994507413858,7.453479448579266,0.8122532251836777
491,78.07,13.63,7.791836221908696,5.549280147487836,7.755928709674031,3.1867579898443843,7.6144173657944325,3.146297282313155,7.223270798469776,-0.5075193289915516,7.148570493059583,-2.0041479444947874,7.1598474098621,0.2830041475202114,7.194888686804756,-3.5675610347425253,7.46539811264419,-0.10855382842370292
492,58.1,6.57,7.8257414478217,5.575968322459071,7.955356328766721,8.0203549888406,7.725606426159244,5.898007901333566,8.327012351618276,9.791329999700688,8.672512883407585,14.694947689337944,7.838582200425649,6.929071698809737,8.203910775169039,8.659546319620743,7.9580799192862335,7.027907080022415
493,68.68333333,21.53,7.969536160115806,6.313112534484855,8.012108962133812,9.177202510814311,7.782049755009265,6.22213757159747,7.903718256218125,6.9927863239401065,8.535032508809012,11.764209171146986,7.869676112108208,6.790194095355539,7.842179480905848,4.186533404131002,7.678060550581582,3.1683260708531
510,66.49686111,25.75518056,8.028130041772439,6.90680745730481,7.785633222585516,6.97227136671173,7.94785577519388,7.837099219768039,8.054385040507599,8.120563352742735,8.54920513487425,12.519168247371068,7.939185819513524,7.6989344653539815,8.047704777711564,6.366488252635396,7.8245089968269355,5.057223794226245
511,62.89179444,27.62542222,8.04243905601222,7.43095671974148,7.718092636314306,5.78849951314457,7.923412214015165,7.702364307267077,8.025411497190754,8.360205422734127,8.975378686990899,16.942946671532297,7.974103821001344,8.594755561477594,8.218109053036416,9.070986297040712,7.931606195385113,6.861055263001847
512,60.18008889,24.83286111,8.060356492438734,7.818603373004054,7.819963714060591,6.74087434939761,7.856946488942387,7.0597900814313155,8.082106375660489,8.788005908000354,9.2453117692203,19.832478553979985,8.021504439241378,9.084956058909434,8.180903194506248,8.70991647165007,8.02406807184101,8.145734273570767
515,52.88333333,-1.083333333,8.19880295126058,8.653081996231114,7.790595805889443,6.10255202780409,7.799372400436176,6.9549783148826805,8.460225233328083,10.09421580138853,9.429101909293857,22.950953962615152,7.717011202889459,6.412645675257514,8.137870501314556,8.66205502659943,7.914399979070036,7.423920803820474
516,52.16666667,0.25,8.223319450284505,8.863569353580623,7.780074250018525,5.834489497712689,7.7708994558504,6.695439513481542,8.440792400346218,9.918288258170705,9.427802084269581,22.94622962423745,7.7430337421238455,6.650510744268038,8.139542603894446,8.673850225650716,7.916072567488973,7.463698651822957
517,51.6,-1.1,8.197248166497927,8.633141510582615,7.761282021882622,5.845372768996097,7.779336231893946,6.7764800445626925,8.395609800329288,9.421393261547186,9.387666795469801,22.740948186971426,7.721887016019905,6.565762520987455,8.136814527667092,8.657224549104123,7.914825488575179,7.424158382343
519,51.93,-10.25,7.313842276337908,3.610027663971359,7.766818273142964,5.586565430642007,7.54684855347064,4.972294061235521,8.19124276136196,8.617392772109097,8.402306611053275,12.732825166807588,7.5176515874118275,5.233178393243845,7.694050868168145,5.8165962634848025,7.5434851336879785,4.767682331227392
520,64.13,-21.93,7.809196369223111,4.6107102745014314,7.792678460798975,5.032570608280319,7.37670144068677,1.6240601007984203,7.392673594525573,2.995745312012795,7.927806154570905,7.854085083319637,7.288006323149394,2.6269822354299843,7.795522940579265,3.407114163453278,7.817212431455835,4.780485724778073
523,61.22,-48.12,7.68140316152193,1.4977084309811481,7.973502370039023,8.646108902812891,7.86563800739048,7.04090025353587,7.852857054055767,5.947724813671824,8.302192514359346,8.660599310395346,7.979381693691744,9.416220712687597,7.575214180468932,-1.9616557953499614,7.897608662653466,5.36413051410664
524,81.6,-16.67,7.695298430099743,-0.05224742763320262,8.185473642857616,9.01476786992496,8.211452430147599,8.403674487405748,7.791780856260613,4.156519011444931,7.579475188332464,-4.535062098836508,7.725399511527,6.864373279156218,7.665627206231331,-3.448421644837837,7.384959988650492,-5.539048970030802
525,76.76666667,-18.66666667,7.7189855731269645,-0.1610902781354409,8.20255080258225,8.770007363902247,8.121288546839681,7.90034230671947,7.648070954539771,-0.09362198024699314,7.374196397310645,-5.531497654965881,7.968016574887833,8.297296023191473,7.715025391942957,-1.5241590978480737,7.3369034559289865,-6.888303835832928
529,55.67,12.3,8.010531850607865,7.513191726619433,7.9437178523198755,7.5088784575874765,7.769108026752624,5.649650017222284,8.256967888290124,9.863429334800152,9.257171745007353,20.88998386848586,7.981816725988947,8.562566945750918,8.084924267915454,7.957656689833145,7.907939867186641,7.09316575107632
530,52.93,4.78,8.200114583191239,9.798398024653437,7.817644765296318,6.218522441003525,7.773073887138514,6.559845674763811,8.400184026436172,10.122429393771535,8.87178646805574,18.623397768978148,7.8428888674843344,7.873670288619121,8.1069468369364,8.578289395173453,7.948086938506844,8.12077286529319
532,52.1,5.18,8.200114583191239,9.798398024653437,7.817644765296318,6.218522441003525,7.773073887138514,6.559845674763811,8.400184026436172,10.122429393771535,8.87178646805574,18.623397768978148,7.8428888674843344,7.873670288619121,8.1069468369364,8.578289395173453,7.948086938506844,8.12077286529319
533,53.23,6.55,7.933130748770943,6.973610984757167,7.848887082827799,6.430443758637223,7.78658686451382,6.749865695155336,8.346968483706435,9.97405614305337,9.160331636384036,21.344026590577506,7.858225088571538,7.9445351638814525,8.045438126104246,7.886434737211039,7.7314068099281545,6.055091447658247
534,51.57,4.93,8.199014845197583,9.78375263705926,7.779276179088779,6.416940748791791,7.836071033272675,7.626687438179894,8.41412227928566,10.436427444162346,9.101399005807814,20.87270422209763,7.857030730503451,8.246288511720815,8.103958946055302,8.554126572224886,7.948005150819126,8.115312354564686
536,50.92,5.78,8.201211429429652,9.926950137331687,7.774536445915525,7.077316538186621,7.81421562072831,8.145217893044219,8.429095869152805,11.23052482649082,8.962729672264079,19.674554401618135,7.9306745661954725,9.424864021328483,8.227316101114832,10.677053889555761,7.996790746712167,8.639640948175607
537,50.7,5.47,8.204163351230106,9.95858416607795,7.780270833252083,7.141821155631583,7.824992840999855,8.072637276786265,8.421887639880747,10.992819279624136,9.1511340689395,21.789102383713796,7.912070963280876,9.238844658969775,8.129078978546447,9.936894173998066,7.994689494246958,8.616803474962666
538,47.54260867,7.58371693,8.555145133352717,14.033008271888594,7.958478235611197,10.076855628037652,7.817569885924756,8.953645374792094,8.532289053811933,13.071869354465136,9.206640120589348,21.702506114272023,8.094875585161907,11.33820459551078,8.361120433699652,13.113128504913508,8.343010247915869,12.233051756831347
539,46.98141401,6.607999655,8.990200919425403,17.839719673340593,7.995439402210822,10.794508982504585,7.765109355430881,8.502748495759553,8.484254295151167,14.653848862829252,9.209161346930983,21.85536456809615,8.102668915228453,11.383192862477442,8.374586938612854,13.232057875499775,8.385249114665655,12.850275962771564
541,46.95222563,7.4393205710000005,8.990200919425403,17.839719673340593,7.995439402210822,10.794508982504585,7.765109355430881,8.502748495759553,8.484254295151167,14.653848862829252,9.209161346930983,21.85536456809615,8.102668915228453,11.383192862477442,8.374586938612854,13.232057875499775,8.385249114665655,12.850275962771564
542,47.37233597,8.083138245,8.555145133352717,14.033008271888594,7.958478235611197,10.076855628037652,7.817569885924756,8.953645374792094,8.532289053811933,13.071869354465136,9.206640120589348,21.702506114272023,8.094875585161907,11.33820459551078,8.361120433699652,13.113128504913508,8.343010247915869,12.233051756831347
543,46.72738634,8.186782163,8.927296372850943,17.60843495435209,8.020519151902686,11.136724887835344,7.811445834284324,8.955403555369443,8.48300541833379,14.62878298186711,9.209597126782395,21.862303388584618,8.101766840088288,11.373345326697482,8.374304081287722,13.24073125354623,8.407632255195857,13.070376602010054
544,47.42692898,9.400776879,8.55149789189529,13.99124134645107,7.97873875402415,10.229692130743153,7.7727322898874975,8.584241773272662,8.47925169196254,14.200776553437443,9.25471189773799,22.329043684169587,8.153080538873573,11.72398533911419,8.292462094898713,12.51331221979131,8.344246418833183,12.24894361098969
545,46.39864119,6.233803787,9.055680946006783,18.174926313770595,7.937455609175703,9.97086515498021,7.763003337785216,8.529837783114791,8.50919639298513,13.734897413657013,9.151441856953126,21.407919415680322,8.004561246273603,10.542317578903404,8.36733279877172,13.130141003295064,8.350785929316256,12.544291455876238
546,46.22030867,7.33848445,8.990200919425403,17.839719673340593,7.995439402210822,10.794508982504585,7.765109355430881,8.502748495759553,8.484254295151167,14.653848862829252,9.209161346930983,21.85536456809615,8.102668915228453,11.383192862477442,8.374586938612854,13.232057875499775,8.385249114665655,12.850275962771564
547,46.65772518,8.292706832,8.927296372850943,17.60843495435209,8.020519151902686,11.136724887835344,7.811445834284324,8.955403555369443,8.48300541833379,14.62878298186711,9.209597126782395,21.862303388584618,8.101766840088288,11.373345326697482,8.374304081287722,13.24073125354623,8.407632255195857,13.070376602010054
548,46.57248471,8.332719621,8.927296372850943,17.60843495435209,8.020519151902686,11.136724887835344,7.811445834284324,8.955403555369443,8.48300541833379,14.62878298186711,9.209597126782395,21.862303388584618,8.101766840088288,11.373345326697482,8.374304081287722,13.24073125354623,8.407632255195857,13.070376602010054
549,46.17378583,8.788556051,8.923005415889136,17.558833973951273,8.07813448968434,11.623306415992257,7.845941168548497,9.393108636476155,8.501123284075186,14.827705424165485,9.25973494928174,22.4623261376865,8.159630379653343,11.761718016732425,8.29555909283948,12.540777919379568,8.406998933640091,13.071571815038604
550,46.49143367,9.898180887999999,8.97721511615056,18.43745339040051,8.094958509387661,11.902484137491502,7.936050492870002,10.4872191802198,8.485627263344877,14.654374362274778,9.410519356449718,25.26234291170206,8.17842314961172,11.890933507578973,8.122590266385732,10.455659183867049,8.345391147331611,12.701777666950004
552,48.36,-4.57,7.156929322590919,4.209274362071542,7.729857615049556,5.085176306991718,7.5729861126192315,5.343116309242919,8.274244943599918,9.116143206360508,8.105094186774723,10.971985327210167,7.676415612130504,6.221765721524472,8.073858897392817,7.90981221722038,7.559499298634223,5.123108850480451
553,47.833185,1.940433,8.66103835360899,13.675947324026994,7.847965699216102,8.218443927867273,7.755959207469083,7.653995352147553,8.558086833287954,12.070282848573088,9.168295623871279,22.247633282426985,7.921048374528243,9.587778505851226,8.317091234983469,11.959427363112335,8.104975693037995,9.976511057681192
554,46.37222222,6.470833333,9.055680946006783,18.174926313770595,7.937455609175703,9.97086515498021,7.763003337785216,8.529837783114791,8.50919639298513,13.734897413657013,9.151441856953126,21.407919415680322,8.004561246273603,10.542317578903404,8.36733279877172,13.130141003295064,8.350785929316256,12.544291455876238
555,44.73805556,-0.7747222220000001,9.38482898910255,19.205404068035826,7.679343247482147,6.152731520624992,7.672337080591924,7.40305637497216,8.599223310424168,13.122052124180499,9.134349372462552,21.66188086866831,7.8685814057607075,9.096249443094166,8.240954635133996,11.67283155254995,7.976428615113203,9.568645305540384
556,44.13333333,6.333333333,9.1369495397236,18.589534119400348,7.971724733187395,10.508219362977604,7.830757167144206,8.937850527446784,8.590729079283392,14.735570357131795,9.29791119804632,23.07697390125183,8.054065288760883,10.89422337739706,8.246743958824814,14.185079413416737,8.355917643444446,12.572026119105818
557,43.68333333,-1.066666667,9.116197238643444,18.5179332990377,7.708011670313178,7.65474558120354,7.3874692929444,6.56492777143199,8.539106794547562,13.933740358564144,9.096265107588389,21.706663117036907,7.957511730236721,9.959314254102342,8.245612997377718,12.120272610351416,8.055044077159835,10.396383692131954
561,43.95,4.82,9.020607801482033,18.100228236705885,7.946421816518532,9.72953521768988,7.7661217710891295,8.04029159220663,7.9522965548254545,9.715395255032385,8.873593550916945,19.37855106434501,8.076143658821929,10.92032534142692,8.326018018294658,14.01299641145807,8.370605497848548,12.647867567228678
565,43.73238889,7.423583333,9.109183125658193,18.648234068835464,7.931315329701615,9.549912693657657,7.778261222175086,8.161758811678952,8.18800802148284,10.887526114646938,8.563422648197797,16.18078339135952,8.151986907837498,11.535584002217567,8.278270645255354,14.409366968502145,8.318425612224384,12.571209563712717
567,43.36666667,-8.416666667000001,8.262424878800738,11.670722321420767,7.567274164013768,5.463532247388612,7.5584723501638456,6.75942492783845,8.403504439790435,10.469644992244724,8.539941064392751,15.523763169881759,7.652394460876681,7.866740128422382,8.315380821152855,10.453301692244255,7.663801905448976,7.420894806940493
568,43.48333333,-3.8,8.676634723936182,15.619436689941336,7.732197485352399,7.326292271039785,7.439943098523467,6.509597877631045,8.626209913023411,14.462294923989012,8.526088461107616,15.791522499865426,7.786492014423389,8.904595339312351,8.474592199761544,11.810630168384941,7.900624527086231,9.25833379550609
570,42.58333333,-5.65,8.705239074794834,15.185677845725234,7.6519548387392735,7.578248127769341,7.3330444583218055,5.997686152272041,8.664455222600298,14.253147155118295,8.644999294250415,16.61871814264561,7.811289906749412,9.270105049830397,8.47512340916393,14.197393901288319,7.868173090708468,8.915172582529715
572,41.63333333,-4.766666667,7.974885205230236,12.718383233219363,7.753473938125457,8.22375471191968,7.29105857999356,5.500901980332839,8.598115229664188,14.028124426135498,8.462438529647763,15.3002059778349,7.851688866106705,9.620959536139722,8.261737424699973,13.771985302558944,8.3023015493371,11.581312530537996
574,41.66962778,-1.024736111,10.218642831907262,25.124201075236183,7.923785542891759,10.334695920446826,7.38980045260341,6.223707110992387,8.504711529529942,14.866462553138795,9.058291665342095,21.410108824584917,8.02266900910081,10.566864688476917,8.270804421794981,14.045287219683008,8.113936050562133,10.707168591676872
575,41.38,2.12,10.124350773882112,23.378151983159906,7.810227854492298,8.55004844664122,7.705394498138239,8.238832638560988,8.058896398662721,11.407195302609296,8.73595621643454,18.513314939963603,8.133032068459338,11.095221097137332,8.446031064759268,14.695423457720828,7.7231097704469684,8.709642894339199
577,41.7787,2.5047,10.131418895613283,23.41081534593963,7.712726651650879,7.393193846440055,7.7130536077658824,7.942417634302919,8.128341073762854,11.600230100998358,8.263243694476802,14.061099033024847,8.132416506329417,11.088978995813179,8.667892773475534,14.255400176544212,7.713796546933002,8.668465490515734
578,41.9,2.75,10.131418895613283,23.41081534593963,7.712726651650879,7.393193846440055,7.7130536077658824,7.942417634302919,8.128341073762854,11.600230100998358,8.263243694476802,14.061099033024847,8.132416506329417,11.088978995813179,8.667892773475534,14.255400176544212,7.713796546933002,8.668465490515734
581,40.41,-3.68,8.834766518456854,17.806980161294494,7.84787401830384,9.092449108305708,7.02520403383857,3.637994137179363,8.60547423687043,14.021835344023573,7.6707452075055444,7.693457610994864,8.043308508852833,10.919014051676388,8.28925343802566,14.088465849161226,8.434140010939961,12.554916132492714
582,40.81263333,0.5161111110000001,10.124639826296626,24.613594174261536,7.849467448117489,8.68103441502308,7.770914267613637,8.331803094831299,8.538869038714424,14.984377695469925,8.613995340163099,16.911498506526232,8.31031498310516,12.252609321666158,8.375908516813135,14.76047632368059,8.07989736371787,10.571496687737463
583,39.46666667,-0.38333333299999994,,,,,,,,,,,,,,,,
584,39.46666667,-6.333333333,7.7909545561997,12.019869807582891,7.711820374829496,7.536413269661468,6.992791663324457,4.43661660680137,8.488490918222794,12.07193513709695,8.258022749332385,13.126894537429362,7.993749685491705,10.502163563687775,8.59863400239485,14.468555987213657,8.537802795111611,13.051873869466336
585,39.55,2.616666667,10.024971709183243,23.00735145488101,7.625670473305426,6.519415861073368,7.981295691019605,8.31977087459913,8.080909597713852,11.450889166904119,8.210604976981168,12.244316989961508,8.217490026981915,12.009744065321529,8.088031757163199,12.10812673126255,7.579145355568108,8.13193851566551
586,38.98333333,-3.916666667,9.293173948932532,19.329844516219545,7.704131312290497,7.45157725578244,6.654639359476856,2.241222716316073,8.499206397099405,12.787788117197186,7.8752491451982225,10.655039763963067,8.194915701117257,11.705174157087304,8.834717594303385,16.464484740685904,8.514145032683158,13.276070954014282
587,37.15,-5.6166666670000005,8.031243741382372,13.59372094653649,7.706587080216865,6.858420329614745,4.188518616631867,-8.318388627673091,8.367511559015352,11.261218854402365,8.242633405269482,13.079566209199571,8.253727299501621,11.784740546491282,,,8.567750977884863,13.371224274277443
588,38.0,-1.166666667,9.843879130168895,22.63575019817409,7.813182549469777,8.402575194429241,7.783677258297184,9.092294665495736,8.319587303813188,12.191662944250002,8.532785476445213,17.428057779651965,8.353302051773882,13.016244070482163,,,7.951809912137306,10.699256567926074
589,36.85,-2.383333333,9.249033623499171,19.566105322085335,7.742935987399201,7.718588014064091,6.6145594524129985,3.1272132214916315,8.48588743938457,13.489780335781049,7.9621798289022285,11.889730302788776,8.3196878143603,12.647380707895037,8.485148261007597,14.212536574886318,8.516123616076044,13.432995535447779
590,36.15,-5.35,7.780293268895736,12.82481893782646,7.725993147051542,7.012204856205864,7.80733255924369,9.78755901306227,8.237257650816112,10.828927529898104,7.952883327596922,11.210938869825787,8.277957723767052,12.11534779537633,8.396580355201246,13.99143963358201,8.57242732909839,13.429629913364467
591,37.77,-25.65,6.515252039944046,6.219086620976609,7.917673500218639,6.833489956946022,7.49302922747854,6.955839711322608,8.564026226103362,12.335560838831277,7.868682487507462,8.948529761867412,7.351901874211373,6.348998267164456,7.702054466515375,8.33334943875591,6.771052786747633,4.191983980947343
604,32.63333333,-16.9,5.262275045789826,4.339154967739349,7.658858701596015,6.660326451578078,7.632848222432645,7.3921064504656995,8.013636184069625,10.960324570478202,8.005624652140934,9.724505944045545,7.988922439185123,10.460838033569818,6.82321623002666,6.499290334212127,5.794764766378215,2.4711441235601987
606,41.13333333,-8.6,6.5605705064040825,6.5425148633756995,7.510424821100486,5.200930239381856,7.370477401196481,6.035364385569309,8.465267289266423,11.051485593022235,8.493579538603509,15.114409093402003,7.659664952256929,7.587962393421656,8.426845028585506,13.418506885534038,7.94395197203185,9.121304833844597
607,37.01,-7.96,5.234455795286642,3.7007431237122783,7.767878864909038,6.6860972412434725,5.328960360698626,-2.0940470631766748,8.071962558147792,9.729218709523792,8.324484212245837,13.512374575554684,8.181387394135664,11.270828747522962,,,8.116348236708305,10.593173419587243
610,40.41666667,-7.55,6.253803058367858,5.658518995226055,7.587232416204978,6.361063988711102,6.806704545269534,3.80262769958082,8.594885494997053,12.669557385653974,8.258269555338616,13.182068297407664,7.845129979273064,9.470000216037914,8.616710243018955,14.434884824049163,8.057788328700719,9.891913404002622
611,39.28333333,-7.416666667,7.301141067924346,9.89469611985919,7.675103075269321,7.1493999901253025,6.94877320888145,4.545056569895392,8.541774439803838,11.845402579845304,8.214833349411395,12.835855072729716,7.842545937661821,9.448314332781962,8.595830692404904,14.02316153298156,8.373650885863446,11.745542662852936
653,54.5275,9.5486,8.035533433230217,7.7367928655710845,7.850892465228939,6.782141369918591,7.8423590265231855,7.4663395204069465,8.308597853122315,10.035534770931712,9.260972743810676,20.896658318234213,7.938446954097,8.217988285066456,8.070225053440385,7.896252363023427,7.873229849470345,6.897129934939259
675,54.5283,11.0603,8.060667877289049,7.976728052071538,7.879139188160966,7.096726434684102,7.776086237406974,6.4370019629774085,8.299695976692005,10.029698259122478,9.254696956009633,20.856948617153808,7.94524701544363,8.267724506723383,8.069705472860102,7.900971059642597,7.893781870935955,7.043442265787171
701,54.6789,13.4342,7.999670241659459,7.711881244807893,7.924401663280902,7.4184047928517005,7.719442860382632,5.567385731531164,8.262264639384787,9.98656144107986,9.183700369559423,20.398349072264413,7.981194960036981,8.55046693434176,8.073365256383505,7.906958972830981,8.018432757569459,8.093305898126111
704,53.7122,7.1519,7.933130748770943,6.973610984757167,7.848887082827799,6.430443758637223,7.78658686451382,6.749865695155336,8.346968483706435,9.97405614305337,9.160331636384036,21.344026590577506,7.858225088571538,7.9445351638814525,8.045438126104246,7.886434737211039,7.7314068099281545,6.055091447658247
707,53.8713,8.7058,7.988261482405975,7.339414919973033,7.800373917290409,6.426909684450579,7.81329185891574,7.341558929818674,8.321344096908753,10.141562788597248,9.145031131597449,21.168584854477892,7.917784734066162,8.571122704419166,8.054386032183679,7.982164578569592,7.830010856395524,6.644261298896527
713,54.0967,13.4056,7.999670241659459,7.711881244807893,7.924401663280902,7.4184047928517005,7.719442860382632,5.567385731531164,8.262264639384787,9.98656144107986,9.183700369559423,20.398349072264413,7.981194960036981,8.55046693434176,8.073365256383505,7.906958972830981,8.018432757569459,8.093305898126111
722,52.8911,11.7294,8.306198188179557,11.09588259978484,7.889608483342396,7.828865712018015,7.777194849270782,6.796487592847328,8.294551008733686,10.742110570203247,9.16196709888148,20.8839514823615,7.9606152199670435,9.186335212486375,8.23249942201961,10.188822497082555,8.069521583270038,9.269397215221735
725,53.5483,13.1931,8.003335477181388,7.759817490553012,7.878474529112036,7.5209346174902985,7.67302409084438,5.588507949292788,8.273177955942703,10.194073044122947,9.18476280585987,20.82331164169637,7.962663536302277,9.025065167722293,8.111419557446842,8.521963275687739,8.019745847936365,8.117896212137486
730,52.1042,8.7519,8.25728178976442,10.51002770611192,7.764973146230369,6.541771766445019,7.842314950110123,7.784058122695462,8.3404707844912,10.656826359361366,9.176193345929788,21.62324401101783,7.924934808799004,8.789069281615834,8.210225334008934,9.91226638711983,8.036434978829394,8.982898183672788
733,52.2914,10.4464,8.291254998655248,10.906754856377525,7.791727434838491,6.791673318398169,7.801460361298077,7.364182782091114,8.322863082517001,10.621610415518578,9.166019880311783,20.914452024419884,7.9374296265328175,8.950474126893184,8.227645508632873,10.137749795017678,8.047216960421583,9.067135897092983
738,52.4672,13.4019,8.27629818624906,11.096468118431089,7.865619146266338,7.618228610150245,7.746104611217976,6.497084745052473,8.293840383216006,10.732212474152213,9.201875815214322,21.077478476985473,7.959917633528776,9.17307434791445,8.235989757930712,10.241866503931035,8.086928135345063,9.379179394181092
741,51.83,6.25,8.196879212867154,9.758441691264345,7.821792771244187,7.08041218131071,7.798802390390721,7.547591798198413,8.424004852734901,10.69672710258793,9.11427787438,21.131733899516558,7.8735995299047925,8.397203004495122,8.205610426293338,9.775694653114098,7.950143167723428,8.137850742892574
744,51.18,8.4889,8.25814394551795,10.523795166735926,7.759679234984666,6.641285338968602,7.800067181458884,7.948141549294588,8.408472214078301,11.08609109129325,9.11243116931873,21.10759237754436,7.913597413148498,8.778921638384556,8.210281680681227,9.888092876138511,8.033798716042126,8.952725588121268
749,51.3744,11.2919,8.307861197807537,11.114815073914787,7.896993770839184,8.116288107537269,7.802776187060165,7.873123699478529,8.335163023585334,11.025362110274843,9.063497027434698,19.94365979185872,7.973022982672661,9.45803616220521,8.229137524415528,10.154177652494642,8.066995330402536,9.2416746361199
750,51.35,12.43,8.306178527967372,11.09101590188292,7.920944521149261,8.401236531018379,7.7943149255200375,7.621260922498996,8.301812442874324,10.9593262545753,9.063722295660503,19.95020756077962,7.990626473952087,9.594735533366485,8.231630310144448,10.180392063248698,8.06888414760854,9.264352017149712
755,51.1622,14.9506,8.267683939540934,11.057237731455317,7.870668408270546,8.078977034831924,7.735490124424981,6.924260955595077,8.202459988313588,10.078182393388122,9.311616015720288,22.014433207231903,8.016241586929985,9.731073933171528,8.257781458588587,10.475377316302348,8.094264187835044,9.453958864379649
759,50.3381,7.6,8.258379235736175,10.657578048117761,7.818524602510746,7.659682936758678,7.839008490270891,8.4650944536998,8.411045404215583,11.468523704919066,8.966359933300616,19.589766735567142,7.970586466522736,9.867900374560511,8.209170260691554,10.572221971720554,8.076107879710573,9.399367014040822
763,50.4972,9.9428,8.291563223343568,11.032346236328783,7.857278668292243,8.100241424855803,7.833129879223405,8.287396242744393,8.36276522049351,11.294590509621484,8.971188657613306,18.900707723020076,8.032109364844885,10.456537125637453,8.397786868844715,11.88528203748826,8.089027066989251,9.51982922344696
768,50.7311,13.7514,8.299395719791416,11.433307472963197,7.931316315186961,8.942452675986473,7.768631759398559,7.524393928482502,8.330318318451972,11.446084968513377,9.361476072507466,23.055040265505294,8.070121171889443,10.475956365885958,8.309320258249663,11.350100448697074,8.118409205905634,9.772675350426312
770,49.7478,6.6581,8.339369465380539,11.65365567672729,7.90774066904423,8.821029266508498,7.899408992097118,8.885220196729763,8.415086580283752,11.695279713283313,8.966640635259134,19.609293819095978,7.970635266260002,9.872551075351458,8.29508189614922,11.446369173240122,8.245591986392753,11.157454228496418
774,49.7703,9.9578,8.376430109610466,12.281817494173046,7.94696673528646,9.334584798032012,7.854108054228532,7.962470428322551,8.364198796240167,11.462571775699258,8.966843512443264,18.86614546093922,8.03143995533451,10.45106151176,8.446085458299212,12.48142427041316,8.268929881826114,11.45266842442677
778,50.3119,11.8758,8.306163870078894,11.214443445447001,7.897217068623276,8.602174864883368,7.824442116056559,8.069313180475744,8.385024964053752,11.778452446669817,8.984861067720571,19.048207980982145,8.059379300210619,10.542660287166916,8.394292660511171,11.91203578458166,8.106894083594204,9.690713978822428
781,49.0392,8.365,8.346680376413628,11.90394028521401,7.947861821725788,9.247085901078545,7.938572267188596,9.047813062220214,8.414136001092402,11.683717717148395,8.967035292758885,19.609314072167088,7.969676852803732,9.85842121104071,8.298428876384296,11.485346966903304,8.286785656182566,11.541666083468257
783,48.8281,9.2,8.343386127148062,11.860642266052999,7.945962280546938,9.35702731471926,7.8401638932920505,8.359835149970609,8.441963150129057,13.18103457129622,9.199166350069959,21.755382443794733,8.11747776284947,11.322371551547876,8.325560027136472,11.974689647936959,8.288916050009695,11.564002418061952
787,49.0422,12.1019,8.385884189808456,12.437886708275487,7.944382253981165,9.371427652465412,7.804435694974335,7.805944632552479,8.428790354526866,12.205407543280392,8.980789242843015,19.016128112042153,8.059028535402584,10.542644246647843,8.438603873737454,12.495766345931319,8.267786169354663,11.481162970360751
795,44.5647222,-123.26083,8.111438072207482,9.747032640751403,7.567973728345185,3.9042740285182207,7.814057489897634,7.206530885945835,8.489735666475811,11.586534747318455,9.035708268463065,16.302666344746097,7.8206105779184805,7.114520330155179,8.537755881203283,11.259485515049617,8.2462013648318,9.787422449187698
796,44.22,11.59,8.881311148154401,17.823914505775424,7.8963496070905155,9.236915016545115,7.576404409827508,6.127578928004137,8.415721598841326,13.710197277292185,9.190697927629413,21.900392224433805,8.207136804113755,11.896336931161978,8.527732240081871,15.502221171020068,8.328543418118358,12.64916837442035
